has_menu,last_updated,location_id,open_24_hours,regional_director,store_close,store_name,store_number,store_open,telephone,address,city,state,zip,longitude,latitude,unleaded_price,plus_price,premium_price,diesel_price,has_food,has_fuel,has_restrooms,has_ethanol_free_gas,has_tesla_charging_station
True,2019-03-31 16:02:00,00590,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0590",00590,00:00:00,410-871-1009,805 Leidy Rd.,Westminster,MD,21157,-76.966881,39.56125,2.539,2.839,2.999,2.879,True,True,True,False,False
True,2019-03-31 16:02:00,00591,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0591",00591,00:00:00,410-414-7247,305 Market Square Dr.,Prince Frederick,MD,21901,-76.598839,38.55712,2.689,3.029,3.229,3.039,True,True,True,False,False
True,2019-03-31 16:02:00,00592,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0592",00592,00:00:00,301-866-6080,23141 Three Notch Rd.,California,MD,20619,-76.519343,38.302906,2.589,2.889,3.089,2.879,True,True,True,False,False
True,2019-03-31 16:02:00,00593,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0593",00593,00:00:00,301-595-2013,10515 BALTIMORE AVENUE,Beltsville,MD,20704,-76.917096,39.027352,2.659,2.999,3.199,2.959,True,True,True,False,False
True,2019-03-31 16:02:00,00595,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0595",00595,00:00:00,410-923-5240,701 Annapolis Rd.,Gambrills,MD,21054,-76.656989,39.055378,2.539,2.879,3.079,2.859,True,True,True,False,False
True,2019-03-31 16:02:00,00597,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0597",00597,00:00:00,301-336-1704,1401 Hampton Park Blvd.,Capitol Heights,MD,20743,-76.850816,38.870079,2.569,2.909,3.109,2.899,True,True,True,False,False
True,2019-03-31 16:02:00,00598,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0598",00598,00:00:00,410-448-2019,2845 North Rolling Rd.,Windsor Mill,MD,21244,-76.758961,39.333194,2.579,2.879,3.079,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00599,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0599",00599,00:00:00,410-538-3131,1419 South Mountain Rd.,Joppa,MD,21085,-76.345561,39.440054,2.479,2.779,2.979,2.789,True,True,True,False,False
True,2019-03-31 16:02:00,00651,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0651",00651,00:00:00,571-261-4089,14461 Lee Hwy.,Gainesville,VA,20155,-77.622509,38.792562,2.419,2.709,3.019,,True,True,True,False,False
True,2019-03-31 16:02:00,00652,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0652",00652,00:00:00,804-693-3010,5120 George Washington Mem Hwy,Hayes,VA,23072,-76.52331,37.344611,2.399,2.689,2.929,,True,True,True,False,False
True,2019-03-31 16:02:00,00653,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0653",00653,00:00:00,540-898-3701,4625 Harrison Rd.,Fredericksburg,VA,22408,-77.494321,38.264412,2.299,2.659,2.959,2.789,True,True,True,True,False
True,2019-03-31 16:02:00,00654,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0654",00654,00:00:00,757-420-3053,720 Woodlake Dr.,Chesapeake,VA,23320,-76.235893,36.79093,2.399,2.659,2.919,2.759,True,True,True,False,False
True,2019-03-31 16:02:00,00655,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0655",00655,00:00:00,804-266-1031,5231 Brook Rd.,Richmond,VA,23227,-77.454034,37.604604,2.379,2.639,2.939,2.669,True,True,True,False,False
True,2019-03-31 16:02:00,00656,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0656",00656,00:00:00,757-874-2704,14803 Warwick Blvd.,Newport News,VA,23608,-76.54656,37.136814,2.439,2.759,2.989,2.739,True,True,True,False,False
True,2019-03-31 16:02:00,00657,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0657",00657,00:00:00,804-639-2015,12001 Southshore Point Dr.,Midlothian,VA,23112,-77.665124,37.405074,2.329,2.609,2.909,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00658,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0658",00658,00:00:00,540-368-3924,3402 Shannon Park Dr.,Fredericksburg,VA,22408,-77.447852,38.27128,2.299,2.599,2.899,2.789,True,True,True,False,False
True,2019-03-31 16:02:00,00659,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0659",00659,00:00:00,804-897-4283,11021 Midlothian Tpk.,Richmond,VA,23235,-77.600891,37.505498,2.359,2.699,2.999,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00660,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0660",00660,00:00:00,540-785-3438,1140 Carl D. Silver Pkwy.,Fredericksburg,VA,22401,-77.513571,38.297264,2.279,2.599,2.869,2.799,True,True,True,True,False
True,2019-03-31 16:02:00,00661,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0661",00661,00:00:00,703-492-9984,13355 Minnieville Rd.,Woodbridge,VA,22192,-77.300053,38.658867,2.329,2.649,2.929,2.899,True,True,True,False,False
True,2019-03-31 16:02:00,00662,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0662",00662,00:00:00,703-492-9858,2051 Daniel Stewart Square,Woodbridge,VA,22191,-77.275804,38.632815,2.359,2.699,2.999,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00663,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0663",00663,00:00:00,540-898-4278,10626-1063 COURTHOUSE ROAD,Fredericksburg,VA,22407,-77.515049,38.247521,2.299,2.599,2.899,2.729,True,True,True,False,False
True,2019-03-31 16:02:00,00664,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0664",00664,00:00:00,540-785-5535,4527 Plank Rd.,Fredericksburg,VA,22407,-77.538127,38.289709,2.299,2.549,2.789,2.789,True,True,True,False,False
True,2019-03-31 16:02:00,00665,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0665",00665,00:00:00,540-288-0655,72 Austin Park Dr.,Stafford,VA,22554,-77.403614,38.449532,2.349,2.669,2.939,2.819,True,True,True,False,False
True,2019-03-31 16:02:00,00667,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0667",00667,00:00:00,540-899-2043,2390 Plank Rd.,Fredericksburg,VA,22401,-77.500055,38.295582,2.399,2.679,2.949,2.789,True,True,True,False,False
True,2019-03-31 16:02:00,00668,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0668",00668,00:00:00,540-373-4394,830 Warrenton Rd.,Fredericksburg,VA,22406,-77.510401,38.355514,2.339,2.639,2.939,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00669,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0669",00669,00:00:00,540-644-8045,5362 James Madison Pkwy.,King George,VA,22485,-77.077406,38.339617,2.259,2.559,2.819,2.599,True,True,True,False,False
True,2019-03-31 16:02:00,00670,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0670",00670,00:00:00,804-706-6623,11021 Ironbridge Rd.,Richmond,VA,23831,-77.497577,37.364186,2.359,2.599,2.829,2.739,True,True,True,False,False
True,2019-03-31 16:02:00,00671,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0671",00671,00:00:00,757-463-8936,201 SOUTH ROSEMONT RD.,Virginia Beach,VA,23452,-76.095959,36.833543,2.459,2.709,2.909,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00672,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0672",00672,00:00:00,804-675-4880,7500 Midlothian Tpk.,Richmond,VA,23225,-77.535048,37.500287,2.359,2.619,2.919,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00673,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0673",00673,00:00:00,804-275-5484,6001 Ironbridge Rd.,Richmond,VA,23234,-77.48913,37.435069,2.359,2.679,2.959,2.769,True,True,True,False,False
True,2019-03-31 16:02:00,00674,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0674",00674,00:00:00,804-277-4131,3850 North Baily Bridge Rd.,Midlothian,VA,23112,-77.610501,37.434564,2.349,2.629,2.929,2.719,True,True,True,False,False
True,2019-03-31 16:02:00,00675,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0675",00675,00:00:00,757-460-5329,4800 Shore Dr.,Virginia Beach,VA,23455,-76.136163,36.905032,2.439,2.689,2.919,2.759,True,True,True,False,False
True,2019-03-31 16:02:00,00676,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0676",00676,00:00:00,804-530-0822,600 East Hundred Rd.,CHESTER,VA,23836,-77.345244,37.347068,2.359,2.609,2.909,2.789,True,True,True,False,False
True,2019-03-31 16:02:00,00677,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0677",00677,00:00:00,804-264-4698,8800 Brook Rd.,Glen Allen,VA,23060,-77.461021,37.6429,2.359,2.679,2.969,,True,True,True,False,False
True,2019-03-31 16:02:00,00678,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0678",00678,00:00:00,757-431-3123,2501 Viriginia Beach Blvd.,Virginia Beach,VA,23452,-76.056035,36.840655,2.459,2.699,2.969,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00679,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0679",00679,00:00:00,757-368-9109,1579 Lynnhaven Pkwy.,Virginia Beach,VA,23456,-76.102292,36.795748,2.459,2.709,2.959,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00680,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0680",00680,00:00:00,703-583-3558,15809 Jefferson Davis Hwy.,Woodbridge,VA,22191,-77.29025,38.609145,2.439,2.749,3.049,2.759,True,True,True,False,False
True,2019-03-31 16:02:00,00681,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0681",00681,00:00:00,757-258-1322,315 Richmond Rd.,Williamsburg,VA,23185,-76.711631,37.27335,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00682,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0682",00682,00:00:00,804-262-7335,8851 STAPLES MILL ROAD,HENRICO,VA,23228,-77.508845,37.635207,2.359,2.609,2.919,2.759,True,True,True,False,False
True,2019-03-31 16:02:00,00683,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0683",00683,00:00:00,804-862-3551,3199 South Crater Rd.,Petersburg,VA,23805,-77.37014,37.189384,2.239,2.519,2.719,2.739,True,True,True,False,False
True,2019-03-31 16:02:00,00684,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0684",00684,00:00:00,804-526-6022,15840 Jefferson Davis Hwy.,Colonial Heights,VA,23834,-77.409609,37.305888,2.379,2.659,2.909,2.979,True,True,True,False,False
True,2019-03-31 16:02:00,00685,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0685",00685,00:00:00,757-873-4737,772 J. Clyde Morris Blvd.,Newport News,VA,23601,-76.459683,37.08065,2.439,2.699,2.959,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00687,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0687",00687,00:00:00,757-833-7801,5824 George Washington,Yorktown,VA,23692,-76.465152,37.165374,2.459,2.749,3.049,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00688,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0688",00688,00:00:00,540-899-2796,275 Butler Rd.,Fredericksburg,VA,22405,-77.450328,38.316325,2.359,2.659,2.919,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00689,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0689",00689,00:00:00,540-288-2057,15 Eustace Rd.,Stafford,VA,22554,-77.436077,38.473284,2.349,2.649,2.909,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00690,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0690",00690,00:00:00,757-326-6464,4377 Holland Rd.,Virginia Beach,VA,23462,-76.12614,36.822441,2.459,2.749,2.949,2.759,True,True,True,False,False
True,2019-03-31 16:02:00,00691,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0691",00691,00:00:00,540-834-2025,199 Falcon Dr.,Fredericksburg,VA,22408,-77.493138,38.249648,2.299,2.619,2.919,2.789,True,True,True,True,False
True,2019-03-31 16:02:00,00692,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0692",00692,00:00:00,804-717-9475,11701 Jefferson Davis Hwy.,Chester,VA,23831,-77.416391,37.367532,2.349,2.669,2.949,2.799,True,True,True,False,True
True,2019-03-31 16:02:00,00693,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0693",00693,00:00:00,804-526-9823,604 Boulevard,Colonial Heights,VA,23834,-77.410675,37.244346,2.399,2.679,3.019,2.689,True,True,True,False,False
True,2019-03-31 16:02:00,00694,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0694",00694,00:00:00,757-340-2615,2954 Virginia Beach Blvd.,Virginia Beach,VA,23462,-76.07469,36.84462,2.459,2.709,2.979,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00695,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0695",00695,00:00:00,757-638-6431,3408 Western Branch Blvd.,Chesapeake,VA,23321,-76.416135,36.866236,2.399,2.649,2.899,2.899,True,True,True,False,False
True,2019-03-31 16:02:00,00696,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0696",00696,00:00:00,804-360-2119,12564 Broad St.,HENRICO,VA,23233,-77.649822,37.663656,2.359,2.659,2.919,2.759,True,True,True,False,False
True,2019-03-31 16:02:00,00697,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0697",00697,00:00:00,540-659-8672,105 Garrisonville Rd,Stafford,VA,22554,-77.411655,38.4674,2.349,2.629,2.869,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00698,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0698",00698,00:00:00,804-452-3089,907 Colonial Corner Dr.,Hopewell,VA,23860,-77.316961,37.271281,2.369,2.649,2.889,2.799,True,True,True,False,False
True,2019-03-31 16:02:00,00699,True,"YEATTS, ROBERT",00:00:00,"WAWA, STORE # 0699",00699,00:00:00,757-220-5046,842 Merrimac Trail,Williamsburg,VA,23185,-76.676355,37.266213,2.399,2.649,2.899,2.899,True,True,True,False,False
True,2019-03-31 16:02:00,00700,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0700",00700,00:00:00,609-361-2483,902 Central Ave.,Ship Bottom,NJ,08008,-74.176825,39.649313,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00701,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0701",00701,00:00:00,609-646-8695,2403 New Rd.,Northfield,NJ,08225,-74.565295,39.362772,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00710,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0710",00710,00:00:00,856-825-5379,13 West Main St.,Millville,NJ,08332,-75.041587,39.395036,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00713,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0713",00713,00:00:00,609-266-2680,3932 Brigantine Blvd.,Brigantine,NJ,08203,-74.396871,39.394255,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00714,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0714",00714,00:00:00,609-561-3438,7 East Black Horse Pk.,WILLIAMSTOWN,NJ,08094,-74.881018,39.603006,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00718,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 0718",00718,00:00:00,856-234-9624,720 South Church St.,Mount Laurel,NJ,08054-1352,-74.939147,39.94066,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00720,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0720",00720,00:00:00,856-327-0655,1711 East Main St.,Millville,NJ,08332,-75.017486,39.393531,2.699,2.999,3.199,3.089,True,True,True,False,False
True,2019-03-31 16:02:00,00721,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0721",00721,00:00:00,856-629-1325,332 South Black Horse Pk.,Williamstown,NJ,08094,-74.988404,39.685899,2.619,2.919,3.119,3.099,True,True,True,False,False
True,2019-03-31 16:02:00,00725,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 0725",00725,05:00:00,856-234-2694,236 West Main St.,Moorestown,NJ,08057,-74.951405,39.961364,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00728,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0728",00728,00:00:00,609-398-7754,1250 West Ave.,Ocean City,NJ,08226,-74.58262,39.275678,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00729,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0729",00729,00:00:00,609-729-6339,418 West Rio Grande Ave.,Wildwood,NJ,08260,-74.829208,38.98717,2.679,2.959,3.159,,True,True,True,False,False
True,2019-03-31 16:02:00,00730,False,"ALTEMUS, REBECCA",23:00:00,"WAWA, STORE # 0730",00730,06:00:00,856-547-9292,320 South White Horse Pk.,Audubon,NJ,08106,-75.065499,39.890466,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00732,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 0732",00732,00:00:00,856-429-0127,1110 ROUTE 70 EAST,Cherry Hill,NJ,08034,-74.997273,39.911936,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00733,True,"READ, JASON",00:00:00,"WAWA, STORE # 0733",00733,00:00:00,732-477-5938,383 Drum Point Rd.,Brick Twp.,NJ,08723,-74.10807,40.038109,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00735,True,"READ, JASON",00:00:00,"WAWA, STORE # 0735",00735,00:00:00,609-448-9552,104 Hickory Corner Rd.,Hightstown,NJ,08520,-74.54943,40.260922,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00736,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0736",00736,00:00:00,609-646-8156,611 New Jersey Ave.,Absecon,NJ,08201,-74.509143,39.432307,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00740,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 0740",00740,00:00:00,856-779-2487,55 North Fork Landing Rd.,Maple Shade,NJ,08052,-75.002679,39.957073,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00743,True,"READ, JASON",00:00:00,"WAWA, STORE # 0743",00743,00:00:00,732-364-4452,605 East County Line Rd.,Lakewood,NJ,08701,-74.204455,40.105508,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00744,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0744",00744,00:00:00,609-597-8278,1400 Route 72,Manahawkin,NJ,08050,-74.290851,39.727034,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00745,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0745",00745,00:00:00,609-893-5808,7 Julistown Rd.,Browns Mills,NJ,08015,-74.58288,39.969574,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00748,True,"WEISER, MARIAN",24:00:00,"WAWA, STORE # 0748",00748,24:00:00,609-654-9475,211 Tuckerton Rd.,Medford,NJ,08055,-74.843942,39.869724,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00749,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0749",00749,00:00:00,609-625-8211,300 NORTH ROUTE 50,Mays Landing,NJ,08330,-74.725659,39.454415,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00750,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0750",00750,00:00:00,856-678-8012,2 Carroll Ave.,Pennsville,NJ,08070,-75.516401,39.640692,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00753,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0753",00753,00:00:00,609-822-1196,5212 Ventnor Ave.,Ventnor,NJ,08406,-74.471201,39.343155,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00754,True,"READ, JASON",00:00:00,"WAWA, STORE # 0754",00754,00:00:00,732-536-9679,345 Union Hill Rd.,Manalapan,NJ,07726,-74.31909,40.33622,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00758,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0758",00758,00:00:00,609-390-9510,30 SOUTH SHORE ROAD,Marmora,NJ,08223,-74.649438,39.263364,2.699,2.999,3.169,3.219,True,True,True,False,False
True,2019-03-31 16:02:00,00759,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0759",00759,00:00:00,856-785-0706,3904 Route 47,Dorchester,NJ,08316,-74.968842,39.289364,2.699,3.039,3.199,3.049,True,True,True,False,False
True,2019-03-31 16:02:00,00763,True,"READ, JASON",00:00:00,"WAWA, STORE # 0763",00763,00:00:00,732-929-3420,1600 Route 37 East,Toms River,NJ,08753,-74.155402,39.953174,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00767,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 0767",00767,00:00:00,856-435-5276,1700 South Burnt Mill Rd.,Voorhees,NJ,08043,-74.998201,39.839011,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00771,False,"WEISER, MARIAN",22:00:00,"WAWA, STORE # 0771",00771,06:00:00,609-398-6080,110 34th St.,Ocean City,NJ,08226,-74.613205,39.252256,,,,,True,False,False,False,False
True,2019-03-31 16:02:00,00775,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0775",00775,00:00:00,856-728-1100,1413 South Black Horse Pk.,Williamstown,NJ,08094,-74.97408,39.668642,2.639,2.939,3.139,,True,True,True,False,False
True,2019-03-31 16:02:00,00778,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 0778",00778,00:00:00,856-456-8566,1317 Market St.,Gloucester,NJ,08030,-75.111079,39.88779,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00779,True,"ALTEMUS, REBECCA",00:00:00,"WAWA, STORE # 0779",00779,00:00:00,856-848-5405,1080 Delsea Dr.,Westville,NJ,08093,-75.125646,39.852337,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00780,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0780",00780,00:00:00,856-589-5735,464 Hurffville - Crosskeys Rd.,Sewell,NJ,08080,-75.071034,39.736461,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00781,True,"READ, JASON",00:00:00,"WAWA, STORE # 0781",00781,00:00:00,732-254-0215,40 Washington Rd.,Sayreville,NJ,08872,-74.36763,40.454956,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00784,True,"READ, JASON",00:00:00,"WAWA, STORE # 0784",00784,00:00:00,732-972-4515,455 County Rd. 520 West,Marlboro,NJ,07746,-74.246273,40.332576,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00790,True,"READ, JASON",00:00:00,"WAWA, STORE # 0790",00790,00:00:00,732-747-3555,14 NORTH BRIDGE AVE.,Red Bank,NJ,07701,-74.07587,40.351311,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00794,True,"WEISER, MARIAN",00:00:00,"WAWA, STORE # 0794",00794,00:00:00,609-693-0357,701 North Main St.,Lanoka Harbor,NJ,08734,-74.172461,39.862461,2.619,2.899,3.099,3.139,True,True,True,False,False
True,2019-03-31 16:02:00,00798,True,"READ, JASON",00:00:00,"WAWA, STORE # 0798",00798,00:00:00,609-758-3668,1 Maple Ave.,New Egypt,NJ,08533,-74.535083,40.067546,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00801,False,"MAIOLINO, MARC",23:00:00,"WAWA, STORE # 0801",00801,05:00:00,302-762-9840,705 Philadelphia Pk.,Wilmington,DE,19805,-75.499941,39.771176,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00810,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0810",00810,00:00:00,302-995-6641,915 New Rd.,Wilmington,DE,19805,-75.598418,39.73992,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00811,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0811",00811,00:00:00,302-652-2373,400 A Wilson Rd.,Brandywine,DE,19803,-75.533272,39.788619,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00816,True,"MAIOLINO, MARC",22:00:00,"WAWA, STORE # 0816",00816,04:30:00,302-798-9899,301 Ridge Rd.,Claymont,DE,19703,-75.444236,39.812659,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00819,False,"MAIOLINO, MARC",24:00:00,"WAWA, STORE # 0819",00819,05:00:00,302-453-9195,274 East Chestnut Hill Rd.,Newark,DE,19713,-75.735578,39.66232,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00823,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0823",00823,00:00:00,302-834-0249,1100 Pulaski Hwy.,Bear,DE,19701,-75.66061,39.631913,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00828,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0828",00828,00:00:00,302-378-8270,2398 Dupont Pkwy.,Middletown,DE,19709,-75.6486,39.50038,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00830,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0830",00830,00:00:00,302-653-5312,5632 South Dupont Pkwy.,Smyrna,DE,19977,-75.614865,39.316256,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00831,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0831",00831,00:00:00,302-368-8561,4555 New Linden Hill Rd.,Wilmington,DE,19808,-75.691271,39.735263,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00834,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0834",00834,00:00:00,302-645-5637,17663 Dartmouth Dr.,Lewes,DE,19958,-75.15389,38.744055,2.419,2.759,2.959,2.819,True,True,True,False,True
True,2019-03-31 16:01:00,00836,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0836",00836,00:00:00,302-537-2663,774 Garfield Pkwy.,Bethany Beach,DE,19930,-75.070755,38.539898,,,,,True,False,False,False,False
True,2019-03-31 16:01:00,00837,True,"SHARPLESS, JOHN",00:00:00,"WAWA, STORE # 0837",00837,00:00:00,302-934-1844,102 East Dupont Hwy.,Millsboro,DE,19966,-75.29594,38.58468,2.439,2.739,2.939,2.879,True,True,True,False,False
True,2019-03-31 16:01:00,00838,False,"SHARPLESS, JOHN",24:00:00,"WAWA, STORE # 0838",00838,03:00:00,302-734-2871,298 South Dupont Hwy.,Dover,DE,19901,-75.512812,39.158305,2.499,2.839,3.039,2.859,True,True,True,False,False
True,2019-03-31 16:01:00,00840,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0840",00840,00:00:00,302-661-2600,4000 North Dupont Hwy.,New Castle,DE,19720,-75.562331,39.70971,2.459,2.759,2.959,2.899,True,True,True,False,False
True,2019-03-31 16:01:00,00841,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0841",00841,00:00:00,302-323-9822,183 Airport Rd.,New Castle,DE,19720,-75.627447,39.676667,2.499,2.809,3.039,2.949,True,True,True,False,False
True,2019-03-31 16:01:00,00842,True,"MAIOLINO, MARC",00:00:00,"WAWA, STORE # 0842",00842,00:00:00,302-234-1443,605 Yorklyn Rd.,Hockessin,DE,19707,-75.697332,39.788557,,,,,True,False,False,False,False
